match_id,innings_num,batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,striker_batsman,winner,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate
1370352,1.0,GT,0,0.1,0.0,0.0,1.0,0.0,0.0,,,Saha,GT,Mumbai Indians,field first,Saha,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Jason Behrendorff,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29.05,9.04,19.2,0.0,0.0,0.0
1370352,1.0,GT,0,0.2,0.0,0.0,1.0,0.0,0.0,,,Saha,GT,Mumbai Indians,field first,Saha,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,Jason Behrendorff,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29.05,9.04,19.2,0.0,0.0,0.0
1370352,1.0,GT,0,0.3,1.0,0.0,0.0,0.0,0.0,,,Saha,GT,Mumbai Indians,field first,Saha,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,Jason Behrendorff,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29.05,9.04,19.2,0.0,0.0,0.0
1370352,1.0,GT,0,0.4,1.0,0.0,0.0,0.0,0.0,,,Gill,GT,Mumbai Indians,field first,Saha,1.0,3.0,0.0,0.0,Gill,1.0,1.0,0.0,0.0,Jason Behrendorff,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29.05,9.04,19.2,0.0,0.0,0.0
1370352,1.0,GT,0,0.5,0.0,0.0,1.0,0.0,0.0,,,Saha,GT,Mumbai Indians,field first,Saha,1.0,4.0,0.0,0.0,Gill,1.0,1.0,0.0,0.0,Jason Behrendorff,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29.05,9.04,19.2,0.0,0.0,0.0
1370352,1.0,GT,0,0.6,1.0,0.0,0.0,0.0,0.0,,,Saha,GT,Mumbai Indians,field first,Saha,2.0,5.0,0.0,0.0,Gill,1.0,1.0,0.0,0.0,Jason Behrendorff,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29.05,9.04,19.2,0.0,0.0,0.0
1370352,1.0,GT,1,1.1,0.0,0.0,1.0,0.0,0.0,MI,57.35,Saha,GT,Mumbai Indians,field first,Saha,2.0,6.0,0.0,0.0,Gill,1.0,1.0,0.0,0.0,Cameron Green,0.0,0.0,0.0,0.0,Jason Behrendorff,1.0,0.0,3.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,0.0,0.0,41.5,9.07,27.4,29.05,9.04,19.2
1370352,1.0,GT,1,1.2,1.0,0.0,0.0,0.0,0.0,MI,57.35,Saha,GT,Mumbai Indians,field first,Saha,3.0,7.0,0.0,0.0,Gill,1.0,1.0,0.0,0.0,Cameron Green,0.0,0.0,1.0,0.0,Jason Behrendorff,1.0,0.0,3.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,0.0,0.0,41.5,9.07,27.4,29.05,9.04,19.2
1370352,1.0,GT,1,1.3,3.0,0.0,0.0,0.0,0.0,MI,57.35,Gill,GT,Mumbai Indians,field first,Saha,3.0,7.0,0.0,0.0,Gill,4.0,2.0,0.0,0.0,Cameron Green,0.0,0.0,4.0,0.0,Jason Behrendorff,1.0,0.0,3.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,0.0,0.0,41.5,9.07,27.4,29.05,9.04,19.2
1370352,1.0,GT,1,1.4,1.0,0.0,0.0,0.0,0.0,MI,57.35,Saha,GT,Mumbai Indians,field first,Saha,4.0,8.0,0.0,0.0,Gill,4.0,2.0,0.0,0.0,Cameron Green,0.0,0.0,5.0,0.0,Jason Behrendorff,1.0,0.0,3.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,0.0,0.0,41.5,9.07,27.4,29.05,9.04,19.2
