player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Deepak Chahar,bowler,81,81,,,,77,28.84,7.98,21.6
Tushar Deshpande,bowler,36,36,,,,42,29.59,9.64,18.4
Rajvardhan Hangargekar,bowler,2,2,,,,3,20.00,10.00,12.0
Mitchell Santner,bowler,18,18,,,,15,28.13,6.91,24.4
Ravindra Jadeja,bowler,240,211,,,,160,30.40,7.62,23.9
