match_id,innings_num,batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,striker_batsman,winner,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate
1422130,1.0,SRH,0,0.2,1.0,0.0,0.0,0.0,0.0,,,Agarwal,GT,Sunrisers Hyderabad,bat first,Agarwal,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Azmatullah,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,0,0.3,4.0,1.0,0.0,0.0,0.0,,,Head,GT,Sunrisers Hyderabad,bat first,Agarwal,1.0,1.0,0.0,0.0,Travis Head,4.0,1.0,1.0,0.0,Azmatullah,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,0,0.4,4.0,1.0,0.0,0.0,0.0,,,Head,GT,Sunrisers Hyderabad,bat first,Agarwal,1.0,1.0,0.0,0.0,Travis Head,8.0,2.0,2.0,0.0,Azmatullah,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,0,0.5,2.0,0.0,0.0,0.0,0.0,,,Head,GT,Sunrisers Hyderabad,bat first,Agarwal,1.0,1.0,0.0,0.0,Travis Head,10.0,3.0,2.0,0.0,Azmatullah,0.0,0.0,11.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,0,0.6,0.0,0.0,1.0,0.0,0.0,,,Head,GT,Sunrisers Hyderabad,bat first,Agarwal,1.0,1.0,0.0,0.0,Travis Head,10.0,4.0,2.0,0.0,Azmatullah,0.0,0.0,11.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,1,1.1,2.0,0.0,0.0,0.0,0.0,SRH,63.52,Agarwal,GT,Sunrisers Hyderabad,bat first,Agarwal,3.0,2.0,0.0,0.0,Travis Head,10.0,4.0,2.0,0.0,Umesh Yadav,0.0,0.0,2.0,0.0,Azmatullah,0.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,1,1.2,0.0,0.0,1.0,0.0,0.0,SRH,63.52,Agarwal,GT,Sunrisers Hyderabad,bat first,Agarwal,3.0,3.0,0.0,0.0,Travis Head,10.0,4.0,2.0,0.0,Umesh Yadav,0.0,0.0,2.0,0.0,Azmatullah,0.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,1,1.3,3.0,0.0,0.0,0.0,0.0,SRH,63.52,Agarwal,GT,Sunrisers Hyderabad,bat first,Agarwal,6.0,4.0,0.0,0.0,Travis Head,10.0,4.0,2.0,0.0,Umesh Yadav,0.0,0.0,5.0,0.0,Azmatullah,0.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,1,1.4,4.0,1.0,0.0,0.0,0.0,SRH,63.52,Head,GT,Sunrisers Hyderabad,bat first,Agarwal,6.0,4.0,0.0,0.0,Travis Head,14.0,5.0,3.0,0.0,Umesh Yadav,0.0,0.0,9.0,0.0,Azmatullah,0.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
1422130,1.0,SRH,1,1.5,0.0,0.0,1.0,0.0,0.0,SRH,63.52,Head,GT,Sunrisers Hyderabad,bat first,Agarwal,6.0,4.0,0.0,0.0,Travis Head,14.0,6.0,3.0,0.0,Umesh Yadav,0.0,0.0,9.0,0.0,Azmatullah,0.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,0.0,0.0,36.76,173.87,0.0,0.0,0.0,0.0,0.0,0.0
