match_id,innings_num,batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,striker_batsman,winner,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate
1359494,1.0,RCB,0,0.1,0.0,0.0,1.0,0.0,0.0,,,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Anrich Nortje,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,38.66,131.97,0.0,0.0,26.23,8.96,17.5,0.0,0.0,0.0
1359494,1.0,RCB,0,0.1,1.0,0.0,0.0,0.0,1.0,,,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Anrich Nortje,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,38.66,131.97,0.0,0.0,26.23,8.96,17.5,0.0,0.0,0.0
1359494,1.0,RCB,0,0.2,4.0,1.0,0.0,0.0,0.0,,,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,5.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,Anrich Nortje,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,,,,,38.66,131.97,0.0,0.0,26.23,8.96,17.5,0.0,0.0,0.0
1359494,1.0,RCB,0,0.3,4.0,1.0,0.0,0.0,0.0,,,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,9.0,3.0,2.0,0.0,,0.0,0.0,0.0,0.0,Anrich Nortje,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,,,,,38.66,131.97,0.0,0.0,26.23,8.96,17.5,0.0,0.0,0.0
1359494,1.0,RCB,0,0.4,0.0,0.0,1.0,0.0,0.0,,,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,9.0,4.0,2.0,0.0,,0.0,0.0,0.0,0.0,Anrich Nortje,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,,,,,38.66,131.97,0.0,0.0,26.23,8.96,17.5,0.0,0.0,0.0
1359494,1.0,RCB,0,0.5,1.0,0.0,0.0,0.0,0.0,,,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,10.0,5.0,2.0,0.0,,0.0,0.0,0.0,0.0,Anrich Nortje,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,,,,,38.66,131.97,0.0,0.0,26.23,8.96,17.5,0.0,0.0,0.0
1359494,1.0,RCB,0,0.6,1.0,0.0,0.0,0.0,0.0,,,du Plessis,RCB,Delhi Capitals,field first,Virat Kohli,10.0,5.0,2.0,0.0,Faf du Plessis (c),1.0,1.0,0.0,0.0,Anrich Nortje,1.0,0.0,11.0,0.0,,0.0,0.0,0.0,0.0,,,,,38.66,131.97,35.99,136.36,26.23,8.96,17.5,0.0,0.0,0.0
1359494,1.0,RCB,1,1.1,1.0,0.0,0.0,0.0,0.0,RCB,51.88,du Plessis,RCB,Delhi Capitals,field first,Virat Kohli,10.0,5.0,2.0,0.0,Faf du Plessis (c),2.0,2.0,0.0,0.0,Axar Patel,0.0,0.0,1.0,0.0,Anrich Nortje,1.0,0.0,11.0,0.0,"M Chinnaswamy Stadium, Bengaluru",135.0,27.36,8.64,38.66,131.97,35.99,136.36,30.55,7.27,25.1,26.23,8.96,17.5
1359494,1.0,RCB,1,1.2,2.0,0.0,0.0,0.0,0.0,RCB,51.88,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,12.0,6.0,2.0,0.0,Faf du Plessis (c),2.0,2.0,0.0,0.0,Axar Patel,0.0,0.0,3.0,0.0,Anrich Nortje,1.0,0.0,11.0,0.0,"M Chinnaswamy Stadium, Bengaluru",135.0,27.36,8.64,38.66,131.97,35.99,136.36,30.55,7.27,25.1,26.23,8.96,17.5
1359494,1.0,RCB,1,1.3,0.0,0.0,1.0,0.0,0.0,RCB,51.88,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,12.0,7.0,2.0,0.0,Faf du Plessis (c),2.0,2.0,0.0,0.0,Axar Patel,0.0,0.0,3.0,0.0,Anrich Nortje,1.0,0.0,11.0,0.0,"M Chinnaswamy Stadium, Bengaluru",135.0,27.36,8.64,38.66,131.97,35.99,136.36,30.55,7.27,25.1,26.23,8.96,17.5
1359494,1.0,RCB,1,1.4,1.0,0.0,0.0,0.0,0.0,RCB,51.88,Kohli,RCB,Delhi Capitals,field first,Virat Kohli,13.0,8.0,2.0,0.0,Faf du Plessis (c),2.0,2.0,0.0,0.0,Axar Patel,0.0,0.0,4.0,0.0,Anrich Nortje,1.0,0.0,11.0,0.0,"M Chinnaswamy Stadium, Bengaluru",135.0,27.36,8.64,38.66,131.97,35.99,136.36,30.55,7.27,25.1,26.23,8.96,17.5
1359494,1.0,RCB,1,1.5,0.0,0.0,1.0,0.0,0.0,RCB,51.88,du Plessis,RCB,Delhi Capitals,field first,Virat Kohli,13.0,8.0,2.0,0.0,Faf du Plessis (c),2.0,3.0,0.0,0.0,Axar Patel,0.0,0.0,4.0,0.0,Anrich Nortje,1.0,0.0,11.0,0.0,"M Chinnaswamy Stadium, Bengaluru",135.0,27.36,8.64,38.66,131.97,35.99,136.36,30.55,7.27,25.1,26.23,8.96,17.5
